ID,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,state,ownerName
8516, A6,2013,8399,Manual,83297.0,Diesel,145,56.5,XLarge,Used,Mohammed ElNakshabandy
8212, Q3,2016,17990,Manual,29858.0,Diesel,30,60.1,XLarge,Used,Hamada ElNakshabandy
6546, Q3,2012,10995,Semi-Auto,61000.0,Diesel,205,47.9,XLarge,Used,Max Harris
5952, A1,2016,16125,Manual,20912.0,Petrol,30,56.5,XSmall,Used,Ali Johnson
239, A4,2016,17998,Manual,20885.0,Diesel,30,64.2,XLarge,Used,Tony 3adaweya
4023, Q2,2018,20990,Semi-Auto,8650.0,Petrol,145,54.3,XSmall,Used,Tim Smith
2851, A3,2016,14032,Manual,44658.0,Petrol,125,52.3,XSmall,Used,Tony 3adaweya
8715, A3,2016,16000,Automatic,57407.0,Diesel,125,57.6,XLarge,Used,John Marks
7955, A3,2017,13999,Manual,18830.0,Petrol,20,60.1,XXSmall,Used,Ali Olsen
5840, A5,2017,23125,Semi-Auto,24140.0,Diesel,145,61.4,XLarge,Used,Max Olsen
5389, Q3,2016,20990,Semi-Auto,29794.0,Petrol,145,47.9,XSmall,Used,John Osement
4127, Q5,2020,42991,Semi-Auto,2648.0,Diesel,145,38.2,XLarge,Used,Hamada Harris
3227, A1,2015,10291,Manual,27013.0,Petrol,30,57.6,XSmall,Used,Max Harris
4130, A6,2016,20000,Semi-Auto,19862.0,Diesel,145,56.5,XLarge,Used,Bart Smith
5072, A3,2019,21990,Manual,3272.0,Diesel,145,55.4,XLarge,Used,Joe Cyrus
762, A4,2016,13998,Manual,19285.0,Petrol,125,53.3,XSmall,Used,Mohammed Marks
629, A3,2018,15590,Manual,19686.0,Diesel,145,68.9,Medium,Used,Bart 3adaweya
3000, Q2,2019,24750,Manual,4563.0,Diesel,145,49.6,Medium,Used,Max 3adaweya
1303, A4,2016,15485,Semi-Auto,37188.0,Diesel,20,72.4,XLarge,Used,Tony Johnson
2072, A3,2016,15965,Manual,32110.0,Petrol,125,49.6,XLarge,Used,John ElNakshabandy
1257, A5,2015,12990,Automatic,43811.0,Diesel,125,58.9,XLarge,Used,Tony Cyrus
590, A1,2016,11498,Manual,22669.0,Petrol,30,57.6,XSmall,Used,Mark Marks
5341, A3,2017,25400,Semi-Auto,21572.0,Petrol,150,43.5,XLarge,Used,Anna Marks
3819, A4,2017,25000,Semi-Auto,26846.0,Diesel,150,56.5,XLarge,Used,Raymond Osement
576, A5,2017,22990,Semi-Auto,14589.0,Diesel,30,65.7,XLarge,Used,Bob Harris
4534, A5,2017,24990,Automatic,36310.0,Petrol,145,45.6,XLarge,Used,Hamada Olsen
6707, Q5,2019,33850,Automatic,11254.0,Diesel,145,38.2,XLarge,Used,Ali Cyrus
7415, Q5,2016,24430,Automatic,64685.0,Diesel,240,42.8,XXLarge,Used,Ali Olsen
7250, A3,2016,11000,Manual,37235.0,Diesel,0,74.3,Medium,Used,Joe Harris
4134, A5,2019,28320,Semi-Auto,11000.0,Diesel,145,50.4,XLarge,Used,Anna Smith
4933, A6,2017,31850,Semi-Auto,13449.0,Diesel,145,43.5,XXLarge,Used,Raymond Smith
2414, Q2,2017,17481,Semi-Auto,23496.0,Petrol,145,54.3,XSmall,Used,Anna 3adaweya
6210, Q3,2019,28888,Automatic,7896.0,Diesel,145,40.9,XLarge,Used,Hamada Cyrus
484, A6,2019,53939,Semi-Auto,6238.0,Diesel,145,37.7,XXLarge,Used,Hamada Johnson
1075, A3,2016,17996,Manual,14514.0,Petrol,30,60.1,XSmall,Used,Hamada Osement
1743, A4,2016,12000,Semi-Auto,83984.0,Diesel,20,70.6,XLarge,Used,Ali Osement
1984, A4,2014,10995,Semi-Auto,48500.0,Diesel,125,58.9,XLarge,Used,Bob Marks
8280, Q3,2018,21490,Manual,6359.0,Petrol,145,51.4,XSmall,Used,Raymond Harris
8977, A4,2017,18900,Automatic,20291.0,Diesel,30,62.8,XLarge,Used,Mark Marks
5595, Q3,2019,26750,Manual,2200.0,Petrol,145,39.8,Small,Used,Tony Harris
3379, A4,2017,15995,Manual,18633.0,Petrol,145,52.3,XSmall,Used,Andy 3adaweya
4423, Q3,2016,16390,Semi-Auto,52442.0,Diesel,165,50.4,XLarge,Used,Tim Johnson
99, A4,2019,25000,Manual,5000.0,Petrol,145,38.7,XLarge,Used,Max Marks
9263, A5,2017,29000,Automatic,37265.0,Petrol,150,36.2,XXLarge,Used,Andy Johnson
2144, A4,2019,24495,Manual,5000.0,Petrol,145,39.2,XLarge,Used,Mark Marks
2550, Q3,2017,20998,Semi-Auto,9997.0,Petrol,145,47.9,XSmall,Used,Bob Osement
678, A5,2019,29000,Semi-Auto,6452.0,Petrol,145,40.4,XLarge,Used,Bob Smith
2697, Q3,2019,28770,Manual,6389.0,Diesel,145,42.8,XLarge,Used,Anna Marks
7637, Q5,2015,19200,Manual,21565.0,Diesel,200,47.9,XLarge,Used,Raymond Cyrus
5872, A5,2017,18350,Manual,24817.0,Petrol,125,50.4,XLarge,Used,Anna ElNakshabandy
51, Q3,2016,15900,Manual,32011.0,Petrol,145,49.6,XSmall,Used,Hamada ElNakshabandy
636, A6,2017,19995,Semi-Auto,52822.0,Diesel,145,64.2,XLarge,Used,Max Marks
2478, Q5,2020,36890,Semi-Auto,3895.0,Diesel,145,38.2,XLarge,Used,Max Cyrus
8878, Q5,2016,20000,Semi-Auto,40905.0,Diesel,205,47.1,XLarge,Used,Tony Johnson
3769, A3,2019,19750,Manual,4270.0,Petrol,145,47.1,XXSmall,Used,Mohammed ElNakshabandy
1901, Q3,2016,16995,Manual,34396.0,Diesel,145,52.3,XLarge,Used,Bob Johnson
3161, A3,2018,20000,Semi-Auto,11924.0,Petrol,150,42.2,Small,Used,Hamada Smith
261, Q5,2019,31998,Semi-Auto,0.0,Petrol,145,33.2,XLarge,New,Joe 3adaweya
356, A3,2016,16995,Manual,16555.0,Petrol,20,60.1,XSmall,Used,Raymond Harris
7595, A5,2019,32950,Automatic,5630.0,Diesel,145,50.4,XLarge,Used,Ali Johnson
10, A3,2017,16100,Manual,28955.0,Petrol,145,58.9,XSmall,Used,Andy Williams
7692, Q3,2016,16200,Semi-Auto,16813.0,Petrol,145,47.9,XSmall,Used,Bart Harris
90, Q2,2019,25499,Semi-Auto,7897.0,Diesel,145,47.9,XLarge,Used,Max ElNakshabandy
5811, A1,2019,23946,Automatic,0.0,Petrol,145,44.1,XXSmall,New,Joe Marks
8222, Q2,2017,18495,Manual,24755.0,Petrol,145,52.3,XSmall,Used,Raymond Harris
7428, Q5,2020,36930,Automatic,5412.0,Diesel,145,38.2,XLarge,Used,Raymond Harris
8900, A5,2011,9940,Manual,35000.0,Diesel,150,51.4,XLarge,Used,Bart Osement
738, A6,2014,14998,Semi-Auto,60484.0,Diesel,30,64.2,XLarge,Used,Joe Osement
2641, Q5,2016,21571,Semi-Auto,44929.0,Diesel,200,47.1,XLarge,Used,John Harris
6554, A6,2018,23500,Semi-Auto,12000.0,Petrol,150,47.9,Large,Used,Mohammed Osement
5644, A6,2019,30495,Automatic,6500.0,Diesel,145,47.9,XLarge,Used,Tim Olsen
5731, A3,2017,15495,Manual,12033.0,Petrol,20,60.1,XXSmall,Used,Tim Cyrus
4322, A4,2017,21990,Automatic,10488.0,Diesel,145,65.7,XLarge,Used,Mohammed Cyrus
9295, Q3,2017,19499,Automatic,8646.0,Petrol,150,47.9,XSmall,Used,Andy Harris
6369, Q2,2018,19995,Semi-Auto,10450.0,Diesel,145,65.7,Medium,Used,John Olsen
447, Q2,2017,19995,Manual,29874.0,Petrol,125,50.4,XSmall,Used,Bob 3adaweya
690, Q3,2017,23998,Semi-Auto,12147.0,Petrol,145,40.4,XLarge,Used,Tim Johnson
530, A5,2015,14500,Semi-Auto,56875.0,Diesel,150,53.3,XLarge,Used,Bob Smith
968, A5,2016,17698,Manual,54770.0,Diesel,145,56.5,XLarge,Used,Andy 3adaweya
6148, A3,2019,19599,Automatic,8825.0,Diesel,145,52.3,Medium,Used,Anna Johnson
3576, A1,2019,18643,Manual,6000.0,Petrol,145,48.7,XXSmall,Used,Bart Williams
828, Q3,2015,16498,Manual,14146.0,Diesel,125,60.1,XLarge,Used,John Johnson
5250, Q5,2018,27900,Semi-Auto,17289.0,Diesel,150,55.4,XLarge,Used,Hamada Johnson
6676, A6,2016,19444,Automatic,52000.0,Diesel,145,56.5,XLarge,Used,Tim Harris
7680, Q3,2017,18200,Semi-Auto,18476.0,Petrol,145,47.9,XSmall,Used,Tim Osement
2592, A5,2019,25016,Automatic,0.0,Diesel,145,70.6,XLarge,New,Raymond Harris
8224, A3,2015,13240,Manual,54623.0,Diesel,20,67.3,XLarge,Used,Ali Marks
6466, Q2,2018,18900,Manual,9215.0,Petrol,150,52.3,XSmall,Used,Bart 3adaweya
4749, Q5,2019,34452,Semi-Auto,6831.0,Diesel,145,38.2,XLarge,Used,John ElNakshabandy
2528, A4,2017,18762,Semi-Auto,15440.0,Petrol,30,55.4,XLarge,Used,Mark ElNakshabandy
7000, Q3,2016,14749,Manual,69629.0,Diesel,30,60.1,XLarge,Used,Max Osement
961, Q2,2019,25888,Automatic,4444.0,Petrol,145,42.2,Small,Used,Ali 3adaweya
361, A6,2017,27995,Semi-Auto,35219.0,Diesel,150,50.4,XXLarge,Used,John Williams
3495, Q2,2017,16730,Semi-Auto,30433.0,Petrol,145,54.3,XSmall,Used,Ali Harris
3030, A1,2015,10850,Manual,37634.0,Petrol,0,67.3,XXSmall,Used,Tim Marks
6762, A4,2016,14444,Automatic,28325.0,Diesel,0,72.4,XLarge,Used,Tony Williams
5210, A3,2019,29900,Semi-Auto,4641.0,Petrol,145,34.9,XLarge,Used,John 3adaweya
8578, A1,2011,6995,Manual,65000.0,Petrol,125,53.3,XSmall,Used,Tony Williams
1343, Q3,2014,17998,Semi-Auto,23340.0,Petrol,260,36.7,XLarge,Used,Joe Olsen
2400, Q3,2020,27995,Manual,0.0,Diesel,145,42.2,XLarge,New,Max Marks
415, A6,2015,16995,Semi-Auto,29558.0,Diesel,20,67.3,XLarge,Used,Tim 3adaweya
1254, A4,2020,33888,Semi-Auto,4235.0,Petrol,145,36.2,XLarge,Used,Bart Williams
8905, A3,2010,6240,Manual,46000.0,Diesel,135,55.4,XLarge,Used,Hamada Williams
1702, A6,2016,17495,Semi-Auto,31000.0,Diesel,20,64.2,XLarge,Used,Tony Harris
5786, A3,2019,22990,Semi-Auto,4576.0,Petrol,145,43.5,Small,Used,Mark Olsen
3782, A1,2017,11500,Manual,39125.0,Petrol,150,67.3,XXSmall,Used,Raymond Marks
3947, A3,2019,17500,Manual,4500.0,Diesel,145,49.6,Medium,Used,Anna Smith
4143, A1,2015,11461,Semi-Auto,48643.0,Petrol,20,60.1,XSmall,Used,Mark Harris
887, Q3,2020,37888,Semi-Auto,2553.0,Petrol,145,30.7,XLarge,Used,Hamada Harris
4695, Q3,2019,27250,Manual,2485.0,Petrol,145,39.8,Small,Used,Raymond Olsen
2443, Q5,2019,31266,Semi-Auto,3409.0,Diesel,145,39.2,XLarge,Used,Hamada 3adaweya
3442, Q3,2015,14691,Semi-Auto,52625.0,Diesel,160,52.3,XLarge,Used,Tim 3adaweya
4394, A1,2016,15490,Semi-Auto,39746.0,Petrol,30,70.6,XSmall,Used,Anna 3adaweya
5700, A3,2015,11995,Manual,42000.0,Petrol,30,57.6,XSmall,Used,Tony Smith
975, A3,2019,23888,Automatic,4444.0,Petrol,145,44.1,Small,Used,Bob Marks
574, A5,2017,19945,Semi-Auto,49287.0,Diesel,145,62.8,XLarge,Used,Anna Cyrus
3750, A1,2016,16000,Semi-Auto,25470.0,Petrol,30,70.6,XSmall,Used,Tim ElNakshabandy
4087, Q2,2019,20000,Manual,4999.0,Petrol,145,47.1,XXSmall,Used,Hamada Smith
3427, A3,2019,21000,Manual,1853.0,Petrol,145,48.7,XXSmall,Used,Tim Cyrus
2272, A3,2016,17498,Semi-Auto,12166.0,Petrol,30,57.6,XSmall,Used,Bob Johnson
5153, Q5,2019,33000,Semi-Auto,10949.0,Diesel,145,38.2,XLarge,Used,John 3adaweya
7052, A3,2016,12300,Automatic,48097.0,Petrol,30,58.9,XSmall,Used,Max ElNakshabandy
4735, A6,2017,22602,Semi-Auto,19731.0,Diesel,145,56.5,XLarge,Used,Mark Marks
9280, A3,2009,3750,Manual,120000.0,Diesel,145,53.3,XLarge,Used,Mohammed ElNakshabandy
3034, A3,2015,11495,Manual,34468.0,Diesel,0,74.3,Medium,Used,Ali Osement
7352, A4,2016,15299,Manual,19752.0,Diesel,20,70.6,XLarge,Used,Andy Harris
4266, A3,2017,19490,Semi-Auto,18001.0,Petrol,150,56.5,Small,Used,Joe Olsen
4764, Q3,2019,25380,Semi-Auto,11614.0,Diesel,145,48.7,XLarge,Used,Raymond Olsen
2238, Q3,2015,17321,Manual,25296.0,Diesel,145,55.4,XLarge,Used,Bob Marks
6730, Q5,2020,37444,Automatic,3000.0,Petrol,145,32.1,XLarge,Used,Andy Olsen
4122, Q5,2016,23442,Semi-Auto,15744.0,Diesel,200,47.1,XLarge,Used,John Marks
9221, A3,2018,26500,Automatic,17527.0,Petrol,150,43.5,XLarge,Used,Tony Johnson
5051, A5,2019,37000,Automatic,5117.0,Diesel,145,45.6,XLarge,Used,Anna 3adaweya
2240, A3,2019,22795,Automatic,1235.0,Diesel,145,52.3,Medium,Used,John Marks
2292, Q3,2016,18498,Semi-Auto,12589.0,Petrol,145,47.9,XSmall,Used,Andy Cyrus
399, A3,2019,19990,Semi-Auto,5199.0,Diesel,145,52.3,Medium,Used,Max Johnson
1758, A1,2015,10716,Manual,34616.0,Diesel,0,80.7,Medium,Used,Tony Smith
8782, Q3,2015,16975,Automatic,22929.0,Petrol,200,42.8,XLarge,Used,Andy Smith
2956, Q5,2018,27005,Semi-Auto,17640.0,Petrol,145,40.9,XLarge,Used,Ali Olsen
7590, A3,2015,8395,Automatic,74369.0,Diesel,30,62.8,XLarge,Used,Anna Smith
45, A3,2019,15700,Manual,2029.0,Petrol,145,49.6,XXSmall,Used,Bart Harris
8069, A1,2012,10290,Manual,44331.0,Petrol,125,52.3,XSmall,Used,Mark ElNakshabandy
4464, A5,2020,33990,Semi-Auto,6000.0,Diesel,145,48.7,XLarge,Used,Andy Smith
1161, A3,2016,16698,Manual,14115.0,Petrol,30,58.9,XSmall,Used,Andy Cyrus
445, Q3,2017,23995,Semi-Auto,25667.0,Petrol,145,40.4,XLarge,Used,Ali Harris
5699, Q2,2019,24991,Manual,3708.0,Petrol,150,43.5,Small,Used,Bart Harris
2112, Q2,2019,20995,Manual,9840.0,Petrol,150,42.8,Small,Used,Mohammed Cyrus
1010, A3,2016,16491,Manual,24950.0,Petrol,30,58.9,XSmall,Used,Andy Johnson
870, A4,2019,22288,Manual,5654.0,Petrol,145,39.2,XLarge,Used,Max 3adaweya
818, A1,2019,20500,Semi-Auto,5676.0,Petrol,145,47.1,XXSmall,Used,Ali Harris
4326, A3,2019,32500,Semi-Auto,9292.0,Petrol,150,34.9,XLarge,Used,Bart Johnson
5817, A5,2017,18400,Semi-Auto,34425.0,Diesel,145,70.6,XLarge,Used,Mark Marks
4243, A6,2015,21990,Automatic,37200.0,Diesel,235,44.8,XXLarge,Used,Tony Cyrus
6473, A3,2014,12990,Manual,53134.0,Petrol,20,60.1,XSmall,Used,Raymond Smith
594, A6,2016,22500,Semi-Auto,26784.0,Diesel,150,54.3,XLarge,Used,Max Johnson
3958, A4,2019,26495,Semi-Auto,15511.0,Petrol,145,38.2,XLarge,Used,Mark Osement
6418, A1,2019,21990,Semi-Auto,1793.0,Petrol,145,44.8,Small,Used,Max Osement
7980, A5,2014,12690,Manual,74074.0,Diesel,145,55.4,XLarge,Used,Raymond Cyrus
2833, A1,2016,11392,Manual,31479.0,Petrol,30,57.6,XSmall,Used,Mohammed Olsen
8073, A3,2015,7295,Manual,104460.0,Diesel,0,83.1,Medium,Used,Bart Harris
3371, A5,2017,24500,Automatic,18850.0,Diesel,145,58.9,XXLarge,Used,Andy Williams
3548, A4,2015,14990,Manual,29000.0,Diesel,20,68.9,XLarge,Used,John Harris
3751, A4,2017,17000,Manual,35664.0,Diesel,20,70.6,XLarge,Used,Joe 3adaweya
6196, Q2,2017,21000,Semi-Auto,22000.0,Diesel,145,57.7,XLarge,Used,Ali Osement
8537, A4,2016,10999,Manual,72419.0,Diesel,20,70.6,XLarge,Used,Raymond Cyrus
3138, Q5,2019,39999,Automatic,4500.0,Diesel,145,38.2,XLarge,Used,Tim Olsen
6254, Q3,2019,27995,Manual,8365.0,Diesel,145,40.9,XLarge,Used,Raymond Olsen
1337, A5,2017,20650,Automatic,28000.0,Diesel,20,67.3,XLarge,Used,Ali Olsen
2200, Q3,2019,31450,Manual,5000.0,Diesel,145,42.8,XLarge,Used,Tony 3adaweya
889, Q2,2017,18498,Manual,11133.0,Petrol,145,52.3,XSmall,Used,Max Cyrus
909, A6,2016,20698,Semi-Auto,13986.0,Diesel,30,61.4,XLarge,Used,Andy Olsen
2369, A1,2013,7791,Manual,76361.0,Petrol,125,52.3,XSmall,Used,Andy Williams
7826, A3,2014,10750,Semi-Auto,56000.0,Diesel,20,-10.0,Medium,Used,Bart Marks
7203, A6,2016,16490,Automatic,65766.0,Diesel,30,61.4,XLarge,Used,Bob Marks
914, A3,2017,13698,Semi-Auto,15180.0,Diesel,20,72.4,Medium,Used,Joe Williams
1656, A3,2016,11495,Manual,55545.0,Diesel,20,70.6,Medium,Used,Tony 3adaweya
2969, A6,2014,10100,Semi-Auto,64458.0,Diesel,30,64.2,XLarge,Used,Tim ElNakshabandy
5771, A3,2016,15990,Manual,21577.0,Diesel,20,68.9,Medium,Used,Raymond Marks
4966, Q5,2015,17700,Semi-Auto,56586.0,Diesel,200,47.1,XLarge,Used,Mark Olsen
7501, A4,2015,9500,Automatic,100860.0,Diesel,0,72.4,XLarge,Used,Mark ElNakshabandy
1604, A4,2018,17998,Manual,25922.0,Petrol,145,50.4,XSmall,Used,Andy Johnson
5565, Q3,2020,29750,Manual,1501.0,Diesel,145,42.8,XLarge,Used,Bob Smith
5369, A5,2019,27200,Automatic,0.0,Petrol,145,40.4,XLarge,New,John Smith
3106, A4,2015,13995,Semi-Auto,35670.0,Diesel,125,58.9,XLarge,Used,Joe ElNakshabandy
7878, Q3,2015,11399,Manual,71787.0,Diesel,30,61.4,XLarge,Used,Tony Johnson
8651, A6,2012,12495,Automatic,93000.0,Diesel,200,47.9,XXLarge,Used,Raymond Cyrus
9254, A3,2019,20000,Automatic,7093.0,Petrol,145,44.1,XXSmall,Used,Max Harris
8415, A4,2019,26250,Automatic,8299.0,Diesel,145,50.4,XLarge,Used,John Osement
2753, A4,2016,15270,Manual,24673.0,Diesel,20,72.4,XLarge,Used,Hamada Smith
2006, Q3,2014,12995,Semi-Auto,53000.0,Diesel,200,47.9,XLarge,Used,John Smith
6297, A5,2020,29950,Semi-Auto,5000.0,Diesel,145,50.4,XLarge,Used,John Osement
826, A4,2017,14698,Manual,19637.0,Petrol,145,53.3,XSmall,Used,Mark Williams
8495, Q3,2016,16999,Automatic,49530.0,Diesel,160,50.4,XLarge,Used,John Marks
2500, Q5,2016,29172,Semi-Auto,25097.0,Diesel,235,42.8,XXLarge,Used,Tim ElNakshabandy
1875, Q2,2017,20890,Semi-Auto,14703.0,Petrol,150,52.3,XSmall,Used,Max Johnson
1258, Q3,2019,28490,Semi-Auto,14481.0,Petrol,145,31.7,XLarge,Used,Tim Osement
4839, A4,2020,52000,Automatic,0.0,Diesel,145,40.9,XXLarge,New,John ElNakshabandy
1665, Q3,2016,15845,Manual,22270.0,Petrol,125,50.4,XSmall,Used,Tim 3adaweya
5808, A6,2019,26450,Automatic,5950.0,Diesel,145,50.4,XLarge,Used,Max Smith
2034, A4,2016,13910,Manual,67840.0,Diesel,30,64.2,XLarge,Used,Mohammed Marks
2893, Q3,2013,10950,Manual,65542.0,Diesel,145,54.3,XLarge,Used,Bart Osement
128, Q3,2018,24400,Automatic,13303.0,Petrol,145,40.4,XLarge,Used,Hamada Smith
3304, A3,2016,19000,Semi-Auto,49361.0,Petrol,205,40.9,XLarge,Used,Andy Cyrus
6874, A6,2016,15995,Manual,43404.0,Diesel,30,64.2,XLarge,Used,Andy Smith
4981, A4,2018,24350,Semi-Auto,5229.0,Petrol,145,50.4,XSmall,Used,Ali ElNakshabandy
324, A3,2020,35995,Semi-Auto,0.0,Petrol,150,34.9,XLarge,New,Andy 3adaweya
7381, A3,2019,21880,Automatic,16520.0,Petrol,150,41.5,Small,Used,Mohammed Osement
6184, A4,2019,29750,Semi-Auto,3038.0,Diesel,145,44.1,XLarge,Used,Mark Smith
3332, Q2,2017,19560,Manual,10160.0,Petrol,125,50.4,XSmall,Used,Bart 3adaweya
3102, Q3,2019,28691,Semi-Auto,5447.0,Diesel,145,47.1,XLarge,Used,Ali Cyrus
8626, A4,2016,13499,Manual,54327.0,Diesel,20,70.6,XLarge,Used,Bart Smith
3249, Q5,2013,19995,Semi-Auto,54143.0,Diesel,265,41.5,XXLarge,Used,Mark Cyrus
7761, Q3,2017,21500,Automatic,25986.0,Diesel,165,51.4,XLarge,Used,Max Harris
1340, A4,2017,15498,Manual,62140.0,Diesel,145,64.2,XLarge,Used,Tim Harris
1436, A5,2019,27888,Automatic,1500.0,Petrol,145,39.8,XLarge,Used,Hamada Harris
842, A4,2015,14900,Manual,20995.0,Diesel,30,64.2,XLarge,Used,Anna Williams
904, Q5,2017,33495,Semi-Auto,37492.0,Petrol,150,34.0,XXLarge,Used,Max Marks
3719, Q5,2016,19495,Semi-Auto,53050.0,Diesel,200,47.1,XLarge,Used,Max ElNakshabandy
925, Q2,2019,21756,Manual,3486.0,Petrol,145,45.6,XXSmall,Used,Raymond 3adaweya
8508, A6,2015,15799,Automatic,80232.0,Diesel,125,61.4,XLarge,Used,Max Osement
2484, Q3,2018,23690,Semi-Auto,29933.0,Petrol,145,40.4,XLarge,Used,Mark Marks
226, Q2,2019,26985,Automatic,0.0,Petrol,145,43.5,Small,New,Hamada Osement
8604, A6,2016,13999,Manual,44273.0,Diesel,30,65.7,XLarge,Used,Hamada Osement
8362, A6,2019,31990,Automatic,3225.0,Diesel,145,39.8,XXLarge,Used,Hamada Marks
7025, A1,2017,11551,Manual,23078.0,Petrol,145,57.6,XSmall,Used,Mohammed 3adaweya
2132, A4,2020,45000,Semi-Auto,6400.0,Diesel,145,39.2,XXLarge,Used,Hamada Osement
2197, Q2,2019,20990,Manual,3500.0,Petrol,145,47.1,XXSmall,Used,Hamada Williams
7390, A1,2016,11999,Manual,15683.0,Petrol,0,67.3,XXSmall,Used,Tony Osement
4172, A3,2019,26664,Automatic,4800.0,Diesel,145,52.3,Medium,Used,John ElNakshabandy
5880, A4,2017,18050,Manual,26592.0,Diesel,20,68.9,XLarge,Used,Tony Marks
2336, A1,2015,10260,Manual,28003.0,Petrol,30,57.6,XSmall,Used,Max Marks
8860, Q2,2017,16490,Manual,20000.0,Petrol,125,52.3,XSmall,Used,Anna ElNakshabandy
3898, Q2,2020,27995,Semi-Auto,3000.0,Petrol,145,42.2,Small,Used,Bob Harris
3336, A3,2017,11999,Semi-Auto,59000.0,Diesel,0,74.3,Medium,Used,Mark 3adaweya
3913, Q3,2018,24495,Semi-Auto,25966.0,Petrol,145,40.4,XLarge,Used,Joe Marks
8942, A5,2017,20000,Automatic,34011.0,Diesel,30,62.8,XLarge,Used,Anna ElNakshabandy
6643, A1,2017,14500,Manual,25168.0,Petrol,30,55.4,XSmall,Used,Andy Harris
5649, A4,2020,31495,Automatic,2500.0,Diesel,145,50.4,XLarge,Used,John Harris
5849, Q3,2013,13025,Semi-Auto,46022.0,Diesel,200,47.9,XLarge,Used,Mark Cyrus
4473, A1,2016,13990,Manual,25600.0,Petrol,30,55.4,XSmall,Used,Andy ElNakshabandy
3361, A6,2016,19000,Semi-Auto,20068.0,Diesel,20,64.2,XLarge,Used,Joe Marks
5987, Q5,2020,37444,Semi-Auto,4000.0,Petrol,145,32.1,XLarge,Used,Max Osement
1471, A1,2020,21888,Semi-Auto,3500.0,Petrol,145,44.8,Small,Used,Andy Osement
1719, A6,2015,16995,Semi-Auto,32235.0,Diesel,30,64.2,XLarge,Used,Anna Cyrus
7098, A1,2012,7175,Manual,65627.0,Diesel,0,74.3,Medium,Used,Andy Harris
5898, A1,2013,8995,Manual,39761.0,Petrol,125,53.3,XSmall,Used,Tony Johnson
6134, A3,2016,20899,Manual,10750.0,Diesel,30,64.2,XLarge,Used,Tony Osement
5049, A1,2019,22495,Semi-Auto,8750.0,Petrol,150,40.9,XLarge,Used,Tony Smith
2547, A5,2018,20391,Semi-Auto,17929.0,Diesel,145,70.6,XLarge,Used,Joe Olsen
5765, Q3,2017,19250,Manual,28368.0,Diesel,145,56.5,XLarge,Used,Mark Smith
2762, A4,2018,17782,Manual,13166.0,Petrol,145,52.3,XSmall,Used,Bart ElNakshabandy
2482, Q2,2017,18552,Semi-Auto,26500.0,Petrol,145,54.3,XSmall,Used,Joe Johnson
7015, A1,2012,8999,Manual,40572.0,Petrol,125,53.3,XSmall,Used,Max Johnson
8458, A1,2020,28950,Automatic,1406.0,Petrol,145,44.1,Small,Used,Mark Cyrus
4025, A4,2018,20990,Manual,13894.0,Petrol,145,50.4,XSmall,Used,Ali Marks
8307, Q5,2019,34990,Automatic,0.0,Diesel,145,39.2,XLarge,New,Tony ElNakshabandy
8410, A1,2016,11950,Manual,49470.0,Petrol,30,55.4,XSmall,Used,Joe Olsen
1581, A4,2016,13498,Manual,47350.0,Diesel,20,70.6,XLarge,Used,Raymond Harris
3610, A6,2016,19390,Manual,35750.0,Diesel,125,58.9,XLarge,Used,Hamada Williams
5056, Q5,2017,36490,Semi-Auto,27838.0,Petrol,150,34.0,XXLarge,Used,Hamada Olsen
9142, A4,2013,8995,Automatic,95040.0,Diesel,125,58.9,XLarge,Used,Tim Johnson
6005, A3,2018,20990,Semi-Auto,11500.0,Petrol,145,56.5,Small,Used,Anna Johnson
7081, Q3,2014,12499,Manual,46621.0,Diesel,145,54.3,XLarge,Used,Bart ElNakshabandy
1608, A3,2017,13495,Manual,12396.0,Petrol,20,60.1,XXSmall,Used,Max Olsen
8968, A5,2015,16500,Automatic,46125.0,Diesel,160,51.4,XLarge,Used,Ali Smith
1168, A4,2016,17295,Semi-Auto,23264.0,Diesel,20,67.3,XLarge,Used,Ali Johnson
1012, Q5,2014,15998,Semi-Auto,25242.0,Diesel,200,47.1,XLarge,Used,Tim Olsen
7393, A4,2019,25350,Automatic,8501.0,Diesel,150,49.6,XLarge,Used,Hamada Olsen
3523, Q3,2016,18290,Manual,19280.0,Diesel,150,52.3,XLarge,Used,Hamada Smith
8951, A6,2016,14800,Manual,83023.0,Diesel,125,58.9,XLarge,Used,Tony 3adaweya
1434, Q5,2015,22498,Semi-Auto,75960.0,Diesel,235,42.8,XXLarge,Used,Mark Johnson
2224, A4,2017,20895,Automatic,17774.0,Petrol,145,52.3,XLarge,Used,Hamada Cyrus
7377, A4,2019,25480,Automatic,5126.0,Diesel,150,49.6,XLarge,Used,Anna Williams
3008, A5,2019,29500,Automatic,0.0,Petrol,145,40.4,XLarge,New,Joe Marks
665, Q5,2016,31495,Semi-Auto,31031.0,Diesel,235,42.2,XXLarge,Used,Max Harris
1835, A4,2018,19998,Manual,13268.0,Petrol,145,51.4,XSmall,Used,Max Harris
3889, A5,2017,19450,Semi-Auto,61612.0,Diesel,145,62.8,XLarge,Used,John Olsen
286, Q3,2017,15800,Manual,37203.0,Petrol,125,51.4,XSmall,Used,Tony Marks
8558, A3,2010,6475,Manual,50000.0,Petrol,145,48.7,XSmall,Used,Mark ElNakshabandy
